2014,2014,2014,2014,2015,2015,2015,2015,2016,2016,2016,2016,2017,2017,2017,2017,2018,2018,2018,2018,2019,2019,2019,2019,2020,2020,2020,2020,2021,2021,2021,2021,2022,2022,2022
1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
0.14431309343321946,0.14560892293261984,0.15007821243055167,0.14833280943135937,0.1490732834310167,0.1502104399304905,0.15256408942940133,0.1541508194286671,0.15163849692982967,0.15692759692738215,0.15904323692640313,0.161952241925057,0.15489129342832444,0.1488088284311391,0.1471163164319223,0.15235252542949923,0.16562816642335598,0.1660248489231724,0.17041480192114097,0.17083792992094515,0.17517499191893818,0.17943271741696792,0.18342598791512008,0.1699123374213735,0.17012390142127556,0.17247755092018643,0.17893025291720047,0.1824210589155851,0.182764850415426,0.18511849991433688,0.18956134391228097,0.20008665290741037,0.2011973639068964,0.20516418890506077,0.2065658004044122
0.16714438468867732,0.1684696274715096,0.16945239178237398,0.1710903323004813,0.1710903323004813,0.17283250539701359,0.1761381671699211,0.17589992127637818,0.17147748187748846,0.17874398163054633,0.17983097851983573,0.1796225133629857,0.16136692177026246,0.1847299097058112,0.1814540286695966,0.18300262697762534,0.15819527331247285,0.15862709399451932,0.1614860447170339,0.16121801808679817,0.16260282234301615,0.1646130220697842,0.16773999942253454,0.1582101636808193,0.15780812373546568,0.15844840957436218,0.1603394863543588,0.16127757956018388,0.16144137361199462,0.16400251696758059,0.16568512859072718,0.16568512859072718,0.16647431811308797,0.18063505841054295,0.18207942414014666
0.10807879349766211,0.11008437935638161,0.11012894793101984,0.11369443390207673,0.11191169091654828,0.11342702245424745,0.11525433401441411,0.11694793985066614,0.11547717688760517,0.11619027408181655,0.11801758564198321,0.11828499708981247,0.11436296252164989,0.11578915691007265,0.14480329899954814,0.1275552606145604,0.14614035623869445,0.14645233626116194,0.1467197477089912,0.14364451605895462,0.1434662417604018,0.14319883031257255,0.13762775848279613,0.16240788598164155,0.16766697778895046,0.2024750345813934,0.21018539799380392,0.22021332728740142,0.21794032998085267,0.23327191965639735,0.23492095691801115,0.24624137487611678,0.2594336729690273,0.27810790574243777,0.29116649811143364
0.10308102530573168,0.10427501401583669,0.10502125695965231,0.10880222120831815,0.13258249635124272,0.13661220824784712,0.13909968472723253,0.14103991638115315,0.139696679082285,0.14223390509125813,0.1438258900380648,0.1432288956830123,0.14238315368002127,0.14452238345229274,0.1491490897039496,0.1532783006597294,0.1533777997189048,0.15546727996158857,0.16059148150912253,0.1621337169263415,0.16238246457428002,0.16984489401243627,0.17835206357193442,0.18327726700111754,0.18646123689473085,0.1981523763478423,0.20665954590734045,0.21407222581590898,0.2146194706413738,0.21556471170354025,0.21372397910879504,0.21914667783385522,0.21919642736344297,0.21785319006457482,0.21820143677168877
0.12733592270058197,0.12786082829852324,0.1253598075083324,0.12427911951257091,0.11612764434454141,0.11294733395701474,0.11365750035422945,0.11390451475326063,0.11143437076294868,0.11152700116258536,0.11171226196185877,0.11137261716319087,0.11010666836815597,0.10976702356948809,0.14271256904027396,0.15889201217681737,0.16587016894944867,0.16951363133515882,0.17411427451711486,0.1315660442839912,0.1327702394792683,0.14509008263094925,0.1468809370239254,0.15793483138057146,0.15830535297911827,0.17704757050561035,0.2110120503723999,0.21104292717227877,0.21301904236452834,0.22320838632456524,0.24920665182259868,0.25494973660007403,0.271870222933711,0.2568640981925658,0.26053843737815485
0.1051228959972397,0.10634744586100683,0.10733650536635721,0.11096305688597524,0.1363489175233015,0.1393160960393526,0.14209488226867034,0.1428955494872873,0.14167099962352017,0.14402590320768774,0.14633370872017193,0.1459098260750218,0.1457214337882884,0.14784084701403918,0.15151449660534058,0.15316292911425786,0.15382230211782474,0.15923858036141017,0.1613108955154776,0.16281803380934484,0.1654555258236125,0.17972624154366787,0.18128047790921847,0.18259922391635233,0.18241083162961888,0.18980522888390503,0.19663444927799092,0.1998371181524588,0.20092037380117586,0.20506500410931078,0.21147034185824654,0.21434332423093094,0.22437521349948475,0.22771917658900268,0.22705980358543576
0.13205250834249938,0.13439083341406305,0.13635200928053579,0.13753374345648733,0.13753374345648733,0.14047550725619648,0.14351784417726318,0.14422185602676624,0.1389920537161722,0.14469957835321473,0.14643446469663296,0.14507672755830567,0.1449510111566087,0.14826992416140874,0.15666777979476648,0.1592323943893847,0.15971011671583318,0.15908153470734834,0.16152043290026957,0.1636576117291181,0.16473877278371205,0.17115030927025762,0.17245775984790615,0.17720983983205169,0.17773784871917897,0.18281679134773662,0.18912775471292462,0.1963187328899914,0.19760104018730054,0.20144796207922788,0.20436458259859763,0.21248586214822204,0.21562877219064633,0.21995341640902216,0.2220403086771919
0.11259706084615967,0.11364538960585624,0.11459543754433126,0.11803526628708563,0.13782247162635838,0.14063985516804292,0.14309687569858173,0.144505567469424,0.14365380035217054,0.14656946471507665,0.14886268387691287,0.14810919758088098,0.14712638936866543,0.14869888250821028,0.1505662181114198,0.15688895094333974,0.15947701256884064,0.1611805468033476,0.16452209472488039,0.17811760832719525,0.18604559457240058,0.18830605346049628,0.18968198495759805,0.1899768274212627,0.18385065623178587,0.18522658772888762,0.19063203289607306,0.19482534793485934,0.19800309448768957,0.20199984788403275,0.20370338211853967,0.2069138889451104,0.2086829437270984,0.2093381492019087,0.20858466290587682
