Buenos Aires,Capital Federal,Catamarca,Chaco,Chubut,Corrientes,Córdoba,Entre Ríos,Formosa,Jujuy,La Pampa,La Rioja,Mendoza,Misiones,Neuquén,Río Negro,Salta,San Juan,San Luis,Santa Cruz,Santa Fe,Santiago Del Estero,Tierra Del Fuego,Tucumán
,,,,,,,,,,,,,,,,,,,,,,,
-0.007870370370370416,-0.0021387966454663454,0.0,0.0,0.0,0.0,0.011527377521613813,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008499509643674408,0.0,0.0,0.0
0.03721418572095203,0.00885554740820127,-0.11764705882352944,-0.033333333333333326,0.018475750577367167,0.0,0.2649572649572649,-0.020408163265306145,,-0.04347826086956519,0.04873294346978563,0.0,0.012903225806451646,0.0,0.0030090270812437314,0.013698630136986356,-0.0444444444444444,0.012465373961218829,0.0028248587570620654,0.01049868766404205,0.4285251215559158,0.0,0.0030864197530864335,-0.03305785123966942
-0.03170139948904993,-0.04086995415408701,0.06666666666666665,0.06896551724137923,0.010204081632652962,0.29032258064516125,-0.056306306306306286,0.1875,inf,0.0,-0.044609665427509326,0.2142857142857142,0.00875796178343946,3.0,0.014000000000000012,0.014639639639639546,0.11627906976744184,0.012311901504787892,0.0,0.007792207792207684,-0.27274790106648517,0.0,0.007692307692307665,-0.008547008547008517
0.1132433957254746,0.12701836199358785,0.0,4.290322580645161,0.01683501683501687,2.225,-0.009546539379474916,0.894736842105263,0.0,0.0,5.254863813229572,-0.05882352941176472,0.0031570639305444903,0.875,0.009861932938856066,0.006659267480577213,-0.02083333333333337,0.020270270270270174,-0.011267605633802802,0.010309278350515427,-0.11232449297971914,0.0,0.003053435114503733,0.0
-0.13800427793138914,0.023378504189510707,-0.0625,0.09146341463414642,0.011037527593819041,0.21705426356589141,0.04819277108433728,0.10185185185185186,1.0,0.0,0.15676516329704504,0.0,0.011801730920534936,0.2333333333333334,0.01953125,0.009922822491730932,0.0,0.019867549668874274,0.008547008547008517,0.010204081632652962,0.011247803163444647,0.0,0.0121765601217656,0.0
-0.01789728514611788,0.5654503184069544,0.0,0.03910614525139655,0.0,0.12101910828025475,2.3333333333333335,0.025210084033613356,0.0,0.0,0.09653132562516809,0.0,0.0,0.2432432432432432,0.0009578544061301653,0.0010917030567685337,0.0,0.0,0.0,0.0,0.44907890163364605,0.0,0.0,0.0
-0.09086187164363058,-0.36017304836314323,0.0,0.0,0.0,0.005681818181818121,-0.6689655172413793,0.0,1.0,0.0,0.06105934281510539,0.0,0.0,0.04347826086956519,0.002870813397129135,-0.0021810250817884125,0.0,0.0,0.0,0.0,-0.3079875269848885,0.0,0.0,0.0
0.07709961363042162,0.8332828741548088,0.0,0.13440860215053774,0.0,0.0847457627118644,0.40416666666666656,0.19672131147540983,0.25,0.0,0.04830136353131498,0.0,0.0015552099533437946,0.45833333333333326,0.035305343511450316,0.024043715846994607,0.553191489361702,0.0,0.0,0.0,0.04471403812824959,0.0,0.0,0.0
0.01653316071958355,0.00927556974567878,-0.06666666666666665,0.04739336492891,0.0,0.05729166666666674,1.5356083086053411,0.15753424657534243,0.19999999999999996,0.0,0.0379188712522045,-0.0625,0.0,0.10000000000000009,0.0027649769585254003,0.002134471718249653,0.1643835616438356,0.0,0.0,0.0,-0.010948905109489093,0.0,0.0,0.0
0.003475723003449227,0.0034634159644386653,0.0,0.04977375565610864,0.0,0.06896551724137923,0.4862492685781159,0.21893491124260356,0.5,0.0,0.04290569243840281,0.0,0.0,0.025974025974025983,0.004595588235294157,0.0031948881789136685,0.05882352941176472,0.0,0.0,1.0631313131313131,0.018785642401878633,0.0,0.0,0.0
0.0465702475696923,0.037096423524296096,0.0,0.06896551724137923,0.0,0.07373271889400912,0.3259842519685039,0.09708737864077666,0.7777777777777777,0.0,0.029327902240325887,0.06666666666666665,0.0011645962732920179,0.26582278481012667,0.02836230558096986,0.01273885350318471,0.22222222222222232,0.0025974025974024872,0.0,0.2913096695226438,0.05400065854461644,0.0,0.0,0.0
0.0007747564148989916,0.002568066874557795,0.0,0.016129032258064502,0.0,0.012875536480686733,0.44625890736342044,0.017699115044247815,0.0,0.0,0.027700831024930705,-0.0625,0.0007754943776656642,0.010000000000000009,0.0,0.0,0.036363636363636376,0.0,0.0,0.2056872037914692,0.00281162136832247,0.0,0.0,0.0
0.0024655205782613265,0.009644789461303205,0.0,0.8174603174603174,0.0,0.09322033898305082,-0.08622459453910902,0.10434782608695659,0.0625,0.0,0.0,0.0,0.0,0.01980198019801982,0.008007117437722311,0.007337526205450695,0.00877192982456143,0.0,0.0,0.07311320754716988,0.007476635514018781,0.0,0.0,0.0
0.048584763119900565,-0.13324531427979702,-0.1428571428571429,-0.004366812227074246,0.3286026200873362,2.6705426356589146,1.3767692653336328,6.031496062992126,24.176470588235293,-0.09090909090909094,-0.007893723527146679,-0.06666666666666665,0.0740023246803565,0.06796116504854366,-0.07855251544571928,0.1508844953173778,0.10434782608695659,0.05699481865284972,-0.019774011299435013,0.1311355311355311,0.9598021026592456,0.0,-0.06466165413533831,-0.08620689655172409
0.050120076849183404,0.08351005047638949,-0.08333333333333337,-0.14692982456140347,-0.02465078060805259,-0.05596620908130945,0.2078646374893658,0.06047032474804026,-0.955607476635514,0.0,0.6052784785561809,0.0,0.08766233766233755,-0.13636363636363635,-0.025862068965517238,0.13019891500904168,0.0,-0.004901960784313708,-0.03458213256484155,-0.6230569948186528,0.6727674345219312,0.0,-0.14790996784565913,-0.009433962264150941
