2014,2014.1,2014.2,2014.3,2015,2015.1,2015.2,2015.3,2016,2016.1,2016.2,2016.3,2017,2017.1,2017.2,2017.3,2018,2018.1,2018.2,2018.3,2019,2019.1,2019.2,2019.3,2020,2020.1,2020.2,2020.3,2021,2021.1,2021.2,2021.3,2022.1,2022.2,2022.3,2023,2023.1,2023.2,2023.3,2024
558084.6696578742,566871.0189630195,556569.7818466423,593836.0220029498,596562.8200631669,614741.4737979514,644433.2748980987,650492.8261430269,648674.9607695483,663217.8837573759,685032.2682391169,686244.1784881027,689576.9316728127,678669.7394319425,686244.1784881027,688970.9765483204,700484.1239136835,709876.4283433218,704725.8097851331,1409754.597132513,1406118.8663855563,1348553.1295587395,1342796.555876058,1374912.177474177,1413996.2830039626,1450959.5455980236,1637290.7463795617,1619718.0477692704,1685464.1787767396,1702127.9447002918,1687282.0441502181,1724548.2843065257,1736667.386796382,1784840.8191935597,1706054.5537648648,1915260.7705297568,1529137.8814394565,1533314.8497056726,1728818.1888043485,1759211.6896467148
854084.3895625281,876657.7535650069,983704.8781705103,904169.0409430271,978943.3092012372,1000105.8379535609,1022150.1387372317,1036258.4912387804,1020033.8858619996,1065886.0314920335,1088635.7499007813,1111385.4683095294,1105213.064090102,1119674.1254041896,1219314.3649463805,1252998.056543829,1265342.8649826844,1252821.7021375597,1265342.8649826844,1296028.5316735527,1346465.8918665908,1359339.763524255,1365864.8765562214,1356518.093023945,1336237.3363029682,1342057.0317098575,1397785.0240909765,1442049.9800645865,1442226.3344708555,1447516.9666589368,1486314.936038197,1579606.4169546901,1639743.2694925433,1703407.210155784,1510888.738252705,1571765.4109640818,1590268.705607836,1630427.4578189796,1671107.0141617798,1681465.3261833452
506800.9137620808,513334.25887503626,513645.37054708163,529200.9541493554,519556.4923159456,525156.5024127642,533556.5175579919,538845.4159827651,523600.94405253674,525156.5024127642,531067.6241816282,512089.8121868541,504000.9087136719,504000.9087136719,1601291.776018067,1604402.892738522,1600358.441001931,1586047.3040878396,1578269.5122867017,1566447.2687489737,1561158.3703242012,1515113.8428614705,1491469.3557860136,1466580.4220223764,1442002.5999307837,1550580.5734746547,1559291.7002919277,1558980.588619883,1549647.2384585186,2394937.651406078,2403648.778223352,2424182.1485783528,2493248.939772449,2509426.7467188137,1574285.8290908788,1467944.264914148,1791890.558497915,1844015.3087416403,2058505.2553519704,2097921.69702939
1400258.9577424352,1408596.444485496,1417811.5614120362,1432292.4594394572,1420444.451962476,1425710.2330633572,1425710.2330633572,1425710.2330633572,1409474.074668976,1409912.8897607161,1408157.6293937562,1409035.259577236,1397187.2521002549,1393676.731366335,1566569.8775119067,1462570.7007695194,1626687.545080291,1622299.39416289,1667058.533520373,1656965.7864103531,1652577.635492952,1788171.4988406214,1787732.6837488818,1476612.7837052003,1454233.2140264593,1590704.7075576086,1638974.367649012,1695142.6993917353,1717961.0841622173,1797825.4308589026,1998802.7428758354,2084810.500856882,2167307.738104007,2239273.4131493727,1622945.5120970712,1548080.9818321397,1846550.077872052,1966281.5466572002,2098736.6931955535,2140131.7889711596
1093856.9380719995,1104729.3276898284,1114183.5795314182,1142073.6224641104,1243706.829761205,1292868.9393374755,1338249.3481771084,1356212.4266761309,1341085.6237295864,1382211.6192405035,1413883.3629098313,1404901.8236603206,1395447.5718187299,1422392.1895672625,1428064.740672217,1472027.011735612,1463518.1850781809,1495189.9287475084,1517407.420575245,1628494.8797139316,1714055.8588803236,1850669.797991304,1859178.6246487352,1880923.4038843925,1844524.5342942702,1932921.78901314,1966484.3830507856,2015646.4926270547,2040700.2600072692,2127679.3769499003,2154151.2821063534,2319127.9767421046,2410834.219605531,2449596.652156051,2059182.0279777888,2017706.3730233244,2253089.5022957963,2320757.776610029,2441464.9648461556,2480855.2206070437
1515734.7962270456,1547699.4786138386,1716960.0824905678,1599756.2470723288,1581490.7142798766,1617108.5032251594,1662163.4841132096,1774496.5107867946,1697172.4219654112,1799154.9800566053,1832946.215722644,1853038.3017943422,1857604.6849924547,1884698.5586345927,1851820.599608178,1864302.0470163547,1872825.9623194986,1833859.4923622669,1841470.1310257881,1798241.7034169827,1792457.6180327067,1920316.347579876,1952585.4555132105,1807070.044266669,1882872.005355348,1945279.2423962292,1986072.2656327067,2039651.161823902,2034780.3530792478,2104798.22878365,2122150.484936481,2231439.2561446573,2436013.223420128,2446668.1175490594,2009138.5720940174,2117653.5092737097,1920340.205707247,1958850.7199819451,2090961.166095553,2099027.358917866
1862098.6159857053,1879513.0319000669,1915585.750579818,1885732.466155197,1879513.0319000669,1906463.913672294,1923463.700636314,1925536.845388024,1900659.1083675066,1917244.266381185,1923463.700636314,1923463.700636314,1908537.0584240041,1908122.4294736625,2011779.6670591498,2047437.7567885579,2065681.4306036043,2079364.1859648875,2095534.7150282238,2150265.7364733624,2221167.2869818364,2532968.257638984,2629576.803068659,2309897.882355014,2285434.7742848387,2337263.393077582,2365458.161700834,2532968.257638984,2524261.049681803,2568211.7184180487,2569455.6052690754,2723697.574796282,2813257.4280701433,2818647.604424589,2496522.6550010336,2535156.6253704736,2678480.4398067277,2817277.899476053,2711435.098464922,2721283.2627047407
1628256.7483922534,1640170.822160977,1657758.2643909983,1675345.7066210194,1702577.8752352446,1728108.0333110814,1768956.28623242,1792217.0969237385,1776899.002078237,1820016.6023840935,1869942.2448435077,1854624.1499980062,1848383.4446905786,1857460.8342286542,2260269.994980746,2258000.647596226,2256865.973903968,2265943.363442042,2237009.184289427,2258000.647596226,2275020.752980117,2376574.0484373355,2523514.2915849276,2856541.020263066,2813990.756803338,2926323.4523370196,2968306.3789506177,3065888.3164849277,3059647.6111775,3116381.29579047,3174816.990941831,3223040.6228628554,3264456.2126303236,3276937.6232451773,3172330.120328965,3176754.7761208154,3331174.10434417,3395411.2057347824,3496724.0002995683,3559764.6170989475
2132818.779223041,2146728.4669136275,2152137.7899044096,2166820.23802225,2128954.977086769,2135909.820932061,2138228.102213825,2137455.3417865695,2111954.247687164,2112727.0081144185,2111181.4872599086,2108863.2059781444,2089544.1952967779,2083362.1118787397,2501425.5030235457,2341464.0945818177,2519971.7532776585,2546245.6078043208,2553973.212076867,2465105.762942573,2459696.439951791,2751027.121026822,2863850.1434060126,2538518.0035317726,2502971.0238780556,2711616.339236831,2997537.697321079,2806665.871789163,3018402.228856958,3035402.958256561,3049312.6459471467,3059358.531501457,3822073.0732018715,3925622.970454004,2924544.710761919,2849540.7343042633,3083331.0252935383,3117624.600776881,3750553.302939365,3845298.4367646654
480462.3743408785,499475.3239137263,498961.4604117579,503072.36842750845,499475.3239137263,498961.4604117579,498961.4604117579,498961.4604117579,492795.09838813194,493308.9618901004,494850.5523960073,495364.4158979757,490739.6443802567,488684.19037238136,795460.7010477879,544181.4485850178,778503.2054828154,778503.2054828154,2690075.432806958,3471147.9557996183,3460356.8222582717,4202889.582603269,4379658.627280555,3849865.356750664,3921292.383524336,4029203.718937795,4108852.5617429665,4197237.084081611,4174627.089994981,4289732.514436005,4104227.790225248,4126323.9208099092,4201347.992097362,4200320.265093423,4163533.566395019,4244169.970111312,4172963.679959001,4267655.807939452,4433218.563862512,4444263.708774006
2972605.161767426,3017800.264434242,2899676.7006459706,2855508.759403402,2875024.826464073,2780525.9754334562,2835992.69234273,2849345.7908579265,2759982.74694854,2745602.487009098,2756901.2626758013,2778471.652584965,2724032.0970999342,2696298.738645297,3419420.381314361,2969523.677494687,3446126.578344752,3423529.0270113433,3361899.341556594,2433345.4140383657,2431291.0911898743,2963360.7089492134,3659776.1545878854,3770709.5884064334,3694699.6430122433,3676210.737375817,3692645.3201637506,3800497.2697095633,4278127.331983872,4520537.428105888,4493831.231075497,4421929.931378289,4432201.545620748,4436310.19131773,4010338.127176779,4024541.3000938697,4262140.066585485,4309214.025517272,4282792.013260734,4291880.732429955
2653085.440146702,2683026.216273749,2727937.380464319,2772294.0858377228,2785601.0974497455,2837720.226263493,2891502.7315287464,2917007.837118452,2843264.814435169,2907582.0372266043,2920334.5900214575,2893720.566797415,2881522.4728197297,2898156.2373347566,3377208.655367515,3421565.360740918,3453169.513319469,3469248.8190173274,3515823.3596594017,3636695.3818019265,3713210.6985710477,3738161.345343586,3818557.873832882,3852379.861680101,3854597.696948772,3881211.720172814,3998756.989412334,4079707.9767187946,4098559.5765024903,4162322.340476759,4159550.046390921,4274323.021544604,4319234.185735174,4355274.008851064,4245669.444532353,4400520.58721671,4243211.853632256,4278761.993219451,4368922.4897271,4391440.962283907
1703094.589705524,1743818.4946708921,1721890.238151079,1803338.0480818152,1781409.791562002,1786630.8050190995,1787675.0077105202,1775144.5754134837,1692652.5627913268,1659238.0766658979,1600762.7259463938,1573613.4559694831,1534977.9563869545,1474414.2002846107,3667239.852265974,3041762.4401055756,3653665.2172775185,3681858.68994585,3785234.756396401,3905318.0659096655,3917848.498206702,5512346.00800458,5774440.883550924,4481717.951573338,4434728.830459452,4539149.099601422,4529751.275378645,4568386.774961172,4768873.691713754,4861807.731250108,4907752.649672573,4912973.663129673,4980846.838071954,5010084.513431705,4508137.745411168,4230041.899982154,5084797.710530108,5256585.856835058,5448471.034909004,5429369.297411932
3300052.506836553,3320171.6326403087,3388783.0103813238,3411997.3863087343,3829340.2779815127,3843784.778558569,3861840.4042798877,3428505.3869682243,3396005.2606698493,3493505.639564974,3556442.3920792877,3627117.2699027373,3555410.642038069,3531680.391090049,3391362.3854843685,3089575.498428031,3363505.1343714767,4725931.063800167,4785772.566190826,4828074.317880773,4817240.942447983,4890495.195374476,4976130.448795592,4111523.914254702,3924261.2817735905,3939737.532391865,3962436.033298667,3934578.7821857734,3990293.284411559,3502275.5149153285,4898233.320683615,5076210.202793761,5151527.955802694,5133472.3300813725,4105666.492698079,3760234.5394680034,4892842.3167141415,5014319.121741224,5174290.341415875,5167218.915118154
3806451.241839643,3865677.891922128,3865677.891922128,4022856.309448718,3995520.932487572,4064998.348930486,4169783.960614881,4221037.792417032,4182312.675055406,4241539.32513789,4316711.611781042,4325823.404101424,4316711.611781042,4349741.858942429,4521726.938989642,4544506.419790597,4690295.096916712,4727881.240238288,4747243.798919099,4756355.591239482,4741548.928718863,4571841.796751743,4497808.484148639,5427211.300827619,5449990.781628574,5897607.579367346,6062758.815174273,6239299.791381678,6243855.687541868,6256384.401982394,6223354.154821008,6370281.805987172,6755255.031523316,6963687.280852059,6292735.097625241,6358199.913368566,6261166.779855596,6386537.25968104,6791173.038955513,7001169.445544662
