Buenos Aires,Capital Federal,Catamarca,Chaco,Chubut,Corrientes,Córdoba,Entre Ríos,Formosa,Jujuy,La Pampa,La Rioja,Mendoza,Misiones,Neuquén,Río Negro,Salta,San Juan,San Luis,Santa Cruz,Santa Fe,Santiago Del Estero,Tierra Del Fuego,Tucumán
,,,,,,,,,,,,,,,,,,,,,,,
0.029767666989351405,0.009110396570203738,,,0.017074981440237558,0.0022970903522205877,0.024546722454672265,-0.018825455289543713,,inf,0.003590971272229737,,-0.027027027027026973,0.0,0.036990656006165024,0.022651006711409405,-0.125,0.4096534653465347,0.04761904761904767,0.006353861192570864,0.0151235086540078,-0.008743169398907069,0.0,0.0
0.17796709753231488,0.059479553903345694,,inf,0.08147810218978102,0.0022918258212376585,0.10645249115164712,0.08508863399374356,,-0.07499999999999996,0.9115692622252514,inf,0.11111111111111116,-0.98,0.1944263817928471,-0.033907574514629446,14.571428571428571,0.052677787532923626,0.13636363636363646,0.03763963088878097,0.0826022181757986,-0.15325248070562292,0.0,0.0
-0.11576637238765031,-0.016541353383458635,,-1.0,0.03399983126634609,0.0022865853658535773,-0.03592519685039375,-0.0048049202383240175,,0.0,-0.4746412336215349,-1.0,-0.22499999999999998,49.0,-0.07816145590293977,0.08095103311633167,-0.944954128440367,0.002502085070892335,-0.040000000000000036,0.028551369061549314,-0.0394495412844037,0.19791666666666674,0.0,0.0
0.05787454873646203,0.016309887869520923,inf,inf,0.02317232375979117,0.003041825095057016,0.1855538540071464,0.14774044032444955,inf,-1.0,0.04580929759077024,inf,-0.06451612903225812,-0.9666666666666667,0.01982620433645499,-0.09059963341188793,20.5,-0.030782029950083167,0.25,0.0857792946530147,-0.32521489971346706,0.10869565217391308,0.0,5.769230769230769
0.027407486402900805,0.08926780341023077,0.0,0.9259259259259258,0.04106858054226481,0.0015163002274449777,0.11926803013993537,0.014807336362106627,0.10000000000000009,,0.004218040233614495,0.0,0.31034482758620685,0.0,0.05732958305757774,-0.004606968039159276,0.0,0.02060085836909864,0.10000000000000009,0.030385582564962377,0.019108280254777066,0.06960784313725488,0.0,0.0
0.03741955574008715,0.026243093922651894,0.0,0.0,0.02703944848716966,0.014383043149129415,0.04096941719561453,0.03813629580500755,0.2198100407055632,,0.0008077544426494665,0.0,0.10526315789473695,0.0,0.021125107581566382,-0.012149262366213498,0.0,0.03532380151387726,-0.06060606060606055,0.06284319707138497,0.024537037037037024,0.005499541704858002,0.0,0.0
0.020411226174395836,0.019739793629430347,0.0,0.0,0.008427804295942698,0.010447761194029903,0.03713968957871394,0.026513336527711262,0.13793103448275867,,0.0016142050040355294,0.0,-0.09523809523809523,0.0,-0.008964830281204539,-0.00234260614934112,0.0,-0.0008123476848090894,-0.032258064516129004,0.006697282816685801,0.03840939900587448,0.03828623518687335,0.0,0.0
0.03485806736284758,0.0048394192696876726,0.0,0.0,-0.017824125434509286,0.0,0.004097630500623506,-0.0003111871790881793,0.0,,0.0006446414182110782,0.0,-0.10526315789473684,0.0,-0.033400340188650124,-0.019371881420604642,0.023255813953488413,-0.028455284552845517,-0.09999999999999998,-0.03288348222771331,0.019582245430809442,-0.20017559262510976,0.0,-0.15909090909090906
0.0026056471480007115,0.046409807355516586,0.0,0.0,0.0009789156626505147,0.0,-0.004613200851667831,0.0014007782101166377,0.0,,0.002576904493477139,0.0,-0.1470588235294118,0.0,-0.002879539273716203,-0.012271774917689271,0.14393939393939403,0.01589958158995808,0.11111111111111116,-0.018081761006289332,0.01237729406743493,0.0,0.0,-0.21621621621621623
-0.10849123470207434,0.051882845188284454,0.0,-0.9615384615384616,0.005341156999924879,0.0,0.015151515151515138,0.0010879701585329027,-1.0,,0.0017670682730923648,0.0,-0.03448275862068961,0.0,-0.0051339643831220805,-0.0021212121212120794,0.039735099337748325,-0.0329489291598023,-0.23333333333333328,-0.0036028823058447124,0.024873524451939355,-0.9967069154774972,0.0,-0.08620689655172409
0.13393756294058412,0.027446300715990413,0.0,25.0,-0.019230769230769273,0.0,-0.001580333625987751,0.001086787765874897,inf,,0.0027261064785117917,0.0,-0.0357142857142857,0.0,-0.03967102080309626,-0.005769814758578851,0.006369426751592355,-0.04514480408858601,0.13043478260869557,-0.031137002812374415,0.01727684080625247,302.6666666666667,0.0,-0.7358490566037736
-0.00906796298027479,0.05691056910569103,0.0,0.0,0.00663767452506292,0.0,0.016883573689764342,0.0,0.0,,0.0,0.0,0.0,0.0,-0.020570948782535736,-0.01863164324984723,0.0,-0.04281891168599461,0.0,-0.018660584698320548,0.0004043671653861658,0.0,0.0,0.0
0.016745283018867907,0.03260073260073271,0.0,0.0,0.0,0.0,0.1148391560013835,0.0,0.0,,0.0,0.0,0.0,0.0,-0.010287183883411877,0.0,0.0,0.0,0.0,0.00042256496936410315,0.0020210185933711156,0.0,0.0,0.0
0.6264439805149618,-0.0017736786094360024,0.0,-0.3076923076923077,0.023419736243747158,-0.01477104874446089,0.10719826248836495,-0.03148263027295284,1.1524926686217007,inf,0.8448744602590756,125.0,0.07407407407407418,0.0,0.0026851450844520564,-0.04948646125116718,0.0,-0.018639328984156545,0.0,-0.03864836325237597,-0.012303348124243607,0.0,0.0,1.8571428571428572
0.7137885789263507,0.10838663823738459,0.0,9.555555555555555,0.04199066874028001,0.0,0.6874036710102285,0.6440352281825461,-0.27202543142597635,0.21739130434782616,-0.08382454923717064,0.003968253968253954,213.0,0.0,0.07152729785763645,0.39456450556647016,0.0,1.1329534662867995,-0.34615384615384615,0.018892794376098365,1.2391259955074534,0.12513721185510418,0.0,1.5499999999999998
0.07151892413701266,0.014427701186277675,0.0,0.021052631578947434,0.0,0.0,0.09914473137922442,0.049576312457387806,0.0,0.0,-0.0012300123001229846,0.0,0.0,0.0,0.0,0.0,0.2911392405063291,0.0,-0.05882352941176472,0.45191893057352317,0.0611947104423165,0.3970731707317072,0.0,2.607843137254902
0.1068205470728032,0.23514538558786335,0.0,4.015463917525773,0.0,0.1004497751124438,0.23555186220442703,0.14263177431328877,7.499688084840923,21.857142857142858,-0.3358279651383099,0.0,0.0,77.2,0.01975169300225743,0.03216717539328484,0.1470588235294117,0.37088156723063226,0.0,0.0,0.35794087315228595,0.1606145251396649,0.0,-0.3152173913043478
-0.12543505108341757,-0.0092118730808598,0.0,0.35046248715313455,-0.017981520966595554,0.0,0.17474778355243048,0.2257776333955981,0.0,0.0015624999999999112,0.0,0.0,0.32049629390912027,0.0,-0.02940943948138197,0.14899909008189272,0.0,-0.10880155894771026,3302.6875,-0.07365607365607363,0.033921903676982446,0.0,0.0,0.0
0.0506916139799094,0.02737603305785119,-1.0,0.2313546423135464,0.045306506477527764,0.03201634877384185,0.13730286784989332,0.02511097859935063,0.009981651376146816,-0.0015600624024960652,0.10854371701611742,-0.0039525691699604515,0.2645515558267235,0.08951406649616378,0.012055062311639553,0.5911700653335974,0.08119658119658113,0.05065597667638477,0.004502544505193162,0.022443090734209692,0.14494705270245456,0.5938628158844765,-1.0,1.7222222222222223
0.3304060967973488,-0.016088486676722025,inf,0.6158838071693449,0.057051859032057006,0.6224422442244224,0.72760972037893,0.19965098241985513,0.05595523581135087,0.2718750000000001,0.45921255790015447,-0.003968253968253954,0.3193090803821288,0.035211267605633756,0.14655935613682103,0.42304342416324503,11.015810276679842,1.511619840443982,0.040849765523475856,0.06616494198808409,0.4422881582464582,0.060777651944129873,,0.05685131195335269
