Buenos Aires,Capital Federal,Catamarca,Chaco,Chubut,Corrientes,Córdoba,Entre Ríos,Formosa,Jujuy,La Pampa,La Rioja,Mendoza,Misiones,Neuquén,Río Negro,Salta,San Juan,San Luis,Santa Cruz,Santa Fe,Santiago Del Estero,Tierra Del Fuego,Tucumán
,,,,,,,,,,,,,,,,,,,,,,,
0.02458938592976767,0.010059000610855628,4.282608695652174,0.03927556070338012,0.20408163265306123,0.0484358014252928,0.039686582303150475,0.015295383320080402,0.017590149516270914,0.032506203473945394,0.041367193739019426,,0.0789996687644916,0.02344249898202544,0.057348815738077485,0.032621294916376886,-0.0019386475082677768,0.03917050691244239,1.161214953271028,3.4800000000000004,0.024091201175012733,0.1759310728182324,0.06027493831512154,0.16867469879518082
0.08302177495636243,0.006024787213110505,0.004115226337448652,0.04721377912867264,0.02927580893682591,0.058064516129032295,0.023878600428579366,0.033815534875149655,0.04494382022471921,-0.14900264359528959,0.04110429447852759,,0.0,0.044276457883369424,0.039897904352498736,0.06598781270044896,0.05084552102376594,0.0,0.0,0.09821428571428581,0.028768312837894605,-0.07823209643110374,0.1532579787234043,0.0
-0.03645955261347633,0.00818572549621921,-0.012295081967213073,0.056308049535603644,0.04341317365269459,0.037238675958188194,0.0004909833814608078,0.026158645276292303,0.012406947890818865,0.2942671561705732,0.010047142015321198,,0.0,0.013062646274424328,0.02628859320501231,-0.10857465212485895,-0.060073937153419577,0.0,0.00108108108108107,-0.08943089430894313,-0.0033818003594183743,0.08487179487179497,0.056212164889017036,0.0
0.02495105757684768,0.0018078512396693114,0.0,1.3961348232276976,0.02869440459110484,1.6634474070963678,0.02957762879909498,1.0589308203413386,0.011233660130719025,0.10146192450360036,0.15431288468831128,,0.0,0.4417879976360608,0.011769148467493329,0.06387377125258409,0.14413789114465847,0.0,0.10691144708423317,5.026785714285714,0.08758039222114755,0.03167099976364929,1.162663755458515,0.18556701030927836
0.040312316517692626,0.019719795709616905,0.004149377593360981,0.06299453384809439,0.06276150627615062,0.04654737505912032,0.03244413565784998,0.049693109194068885,0.043021611795596826,0.08597464342313788,0.03168987389755129,,0.0,0.09118348487106864,0.06316869868126407,0.04167823293809736,0.0260856377331784,0.0,0.0,0.002592592592592702,0.028376633490255543,0.0,0.00037859666834938466,3.165217391304348
0.037546053992280726,0.015052275200328147,0.0,0.035959581430472065,0.03937007874015741,0.0395812149286332,0.03309519710793607,0.04376393996021455,0.01936483346243212,0.25775264502006556,0.025988977342314756,,0.0,0.0803196393812109,0.07129274785712192,0.03281559311710058,0.06853229541311534,0.0,0.0,0.004063538973032799,0.02436915260033712,0.0,0.01993187839031152,1.3695198329853864
0.033541009583628156,0.009971742139563089,0.0,0.022458259571661587,0.023989898989899006,0.02079408781336034,0.007600689250345516,0.02822215805178563,0.009498480243161023,0.005511240029006492,0.019553072625698276,,0.0,0.028386281017859893,0.06231567449481168,0.003354220420199061,0.0349502028771671,0.0,0.0,0.0018395879323032105,0.015443094723688766,0.0,-0.46802721088435373,0.4563876651982379
-0.01858772820923127,-0.05434854253082566,0.004132231404958775,0.01826453014665952,0.02836004932182501,0.011107956561856813,-0.051551893919462355,0.028776843721330714,0.019947308995107216,-0.02625126207990769,-0.019295164500643947,,0.0,0.024498201825838395,-0.0714616215104622,0.003343007237059714,0.013142653479461863,0.0,0.01658536585365855,0.0,-0.03802058136968034,-0.10652920962199308,0.12392466868170193,0.30973986690865085
0.08751235573868366,0.07220420945866368,0.008230452674897082,0.0610455424418217,0.03956834532374098,0.04752377943912123,0.10013632076593248,0.06952027371332892,0.043911439114391104,0.09228262479632643,0.06621140851460083,,0.0,0.0844584458445845,0.17296938154033548,0.028851786760398346,0.08697946440350024,0.0,0.020153550863723613,-0.00036724201248627963,0.06968205608936806,0.0,0.1805957798924287,0.37090069284064664
