Buenos Aires,Capital Federal,Catamarca,Chaco,Chubut,Corrientes,Córdoba,Entre Ríos,Formosa,Jujuy,La Pampa,La Rioja,Mendoza,Misiones,Neuquén,Río Negro,Salta,San Juan,San Luis,Santa Cruz,Santa Fe,Santiago Del Estero,Tierra Del Fuego,Tucumán
,,,,,,,,,,,,,,,,,,,,,,,
-0.02001537369914852,0.0,0.0,0.0,0.0,0.0,0.016304347826086918,0.0,-0.21999999999999997,0.0,-0.01711840228245365,0.0,0.0,0.0,-0.022287774500163837,-0.007633587786259555,0.015845070422535246,0.0,0.0,0.0006127450980393245,-0.012422360248447228,0.0,0.0,0.0
-0.03819350167435964,-0.011542425283407765,0.09302325581395343,0.01724137931034475,-0.06581588758244905,0.18181818181818188,0.008021390374331583,0.015037593984962516,0.02564102564102555,0.4444444444444444,-0.01741654571843254,0.08823529411764697,-0.0262927256792288,0.75,0.03486423064029509,-0.03525641025641024,0.005199306759098743,-0.040068201193520836,-0.022321428571428603,-0.051439069197795506,0.15251572327044016,0.2058823529411764,-0.03476482617586907,0.020408163265306145
0.004924563219472322,0.06999374435254047,-0.06382978723404253,0.05084745762711873,-0.054643131235610154,0.15384615384615374,0.2891246684350133,0.9259259259259258,-0.1875,-0.15384615384615385,-0.04283604135893648,-0.10810810810810811,0.0,0.0714285714285714,-0.01846452866861026,0.01661129568106312,-0.0034482758620689724,-0.04706927175843689,-0.03424657534246578,-0.054551323434473886,1.2291950886766712,-0.09756097560975607,-0.038841807909604564,0.050000000000000044
-0.0966976715150758,-0.04404313368845003,-0.06818181818181823,-0.09677419354838712,-0.11268062997239814,-0.17333333333333334,-0.07407407407407407,-0.05769230769230771,-0.1384615384615384,2.272727272727273,-0.0679012345679012,0.0,-0.04320432043204325,-0.1333333333333333,-0.02310231023102305,-0.0444444444444444,-0.00692041522491349,-0.0615097856477167,-0.026004728132387744,-0.12529873677022874,-0.07772337821297426,-0.05405405405405406,-0.051065393093313705,-0.04761904761904767
-0.10020732550103661,-0.12979070399565096,-0.1707317073170732,-0.2678571428571429,-0.1211344922232388,-0.24193548387096775,-0.14222222222222225,-0.1959183673469388,-0.1071428571428571,-0.02777777777777779,-0.06953642384105962,-0.1515151515151515,-0.11476952022577613,0.15384615384615374,-0.054391891891891864,-0.07797537619699046,0.010452961672473782,-0.0983118172790467,-0.08495145631067957,-0.06323185011709598,-0.07830126078301258,-0.1428571428571429,-0.09020518776616337,-0.5
-0.008256528417818765,-0.001405591129158168,0.0,0.0,0.0,0.0,0.007772020725388629,0.0,-0.72,0.0,-0.008896797153024938,0.0,-0.0010626992561104665,0.0,-0.00035727045373346034,-0.0014836795252225476,0.11206896551724133,0.0,0.0,-0.003750000000000031,0.02807775377969768,0.0,0.0,0.0
-0.00201355275895454,-0.0023459493274945453,0.0,0.0,0.0,-0.04255319148936165,-0.010282776349614386,-0.015228426395939132,0.0,0.0,-0.3285457809694794,0.0,-0.0031914893617021045,0.0,0.019299499642601914,-0.013372956909361022,-0.14108527131782944,0.0,0.0,0.007528230865746499,0.006302521008403339,0.0,0.0,0.0
-0.0006208047181158749,-0.002273083555416222,0.0,0.0,0.0,0.0,0.0025974025974024872,-0.005154639175257714,0.0,0.0,0.4679144385026739,0.0,-0.0016008537886873508,0.0,-0.0007012622720897754,0.0075301204819278045,-0.08483754512635377,0.0,0.0,0.007056870070568655,-0.006263048016701411,0.0,0.0,-0.020000000000000018
-0.0037271421361183554,-0.004477963704925814,0.0,0.0,0.0,-0.0444444444444444,1.821243523316062,0.0,0.0,0.0,-0.0036429872495445936,0.0,-0.0016034206306787535,0.0,-0.000350877192982435,-0.002989536621823663,0.0631163708086786,0.0,0.0,0.06595218466611708,-0.00770308123249297,0.0,0.0,0.0
